FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
En avant! On va rire!,ALLEZ ! NOUS RIRE,RIRE ALLER ,['Pres'],,Hurrah! Now it goes merrily!,279,"Hourra ! Maintenant, c'est parti !",Let's go! We'll laugh!
Il joua et perdit un peu de son argent.,GARCON JOUER PERDRE PEU ARGENT,PEU ARGENT JOUER PERDRE ,['Past']['Past'],,"He played with them and lost some of his money,",280,"Il a joué avec et a perdu une partie de son argent,",He gambled and lost some of his money.
"Quand sonna une heure, tout avait disparu.",JUSTE UNE HEURE MATIN TOUT DISPARU,HEURE SONNER TOUT DISPARU ,['Pres']['Imp']['Past'],,"but when it struck twelve, everything vanished from his sight.",281,"mais quand il a sonné douze heures, tout a disparu de sa vue.","When the clock struck one, everything was gone."
"Au matin, le roi vint aux renseignements.",MATIN ROI VENIR SE RENSEIGNER,MATIN ROI RENSEIGNEMENTS VENIR ,['Pres'],,Next morning the King came to inquire after him.,282,"Le lendemain matin, le roi vint s'enquérir de lui.","In the morning, the king came to the information."
Que t'est-il arrivé cette fois-ci? demanda-t-il.,ROI DEMANDER ALORS T'ARRIVER QUOI CETTE NUIT ?,FOIS CI DEMANDA ARRIVE ,['Pres']['Past'],,How has it fared with you this time? asked he.,283,Comment cela s'est-il passé pour vous cette fois-ci ? demanda-t-il.,What happened to you this time?
"J'ai joué aux quilles, répondit le garçon, et j'ai perdu quelques deniers.",GARCON REPONDRE MOI JOUER BOWLING MOI PERDU ARGENT,QUILLES JOUE GARCON REPONDRE DENIERS PERDU ,['Pres']['Past']['Pres']['Pres']['Past'],,"I have been playing at nine-pins, he answered, and have lost a couple of farthings.",284,"J'ai joué aux quilles de neuf, répondit-il, et j'ai perdu quelques farthings.","I was bowling, the boy replied, and I lost some money."
Tu n'as donc pas eu peur?,ROI DEMANDER TOI PAS PEUR ?,DONC PAS PEUR AVOIR EU ,['Imp']['Past'],,Hast thou not shuddered then?,285,N'as-tu pas tremblé alors ?,So you weren't afraid?
"Eh! non! dit-il,",GARCON DIRE NON PAS DU TOUT !,NON DIRE ,['Pres'],,"Eh, what? said he,",286,"Eh, quoi ? dit-il,","Eh! no! he said,"
je me suis amusé!,MOI M'AMUSER !,AMUSE ,['Pres']['Past'],,I have made merry.,287,J'ai fait la fête.,I had fun!
Si seulement je savais frissonner!,SI MOI SAVOIR FRISSONNER !,SEULEMENT SAVOIR FRISSONNER ,['Pres'],,If I did but know what it was to shudder!,288,Si je savais ce que c'est que de frissonner !,If only I knew how to shiver!
"La troisième nuit, il s'assit à nouveau sur son tour et dit tristement:",TROISIEME NUIT GARCON S'ASSOIR ENCORE SUR MACHINE LUI DIRE TRISTEMENT,TROISIEME NUIT NOUVEAU TOUR TRISTEMENT ASSEOIR DIT ,['Pres']['Past'],,"The third night he sat down again on his bench and said quite sadly,",289,"Le troisième soir, il s'assit à nouveau sur son banc et dit assez tristement,","On the third night, he sat down again on his lap and said sadly"
Si seulement je pouvais frissonner!,SI MOI SAVOIR FRISSONNER !,SEULEMENT POUVOIR FRISSONNER ,['Pres'],,If I could but shudder.,290,Si je ne pouvais que frissonner.,If only I could shiver!
"Quand il commença à se faire tard,",TARD NUIT,TARD COMMENCER FAIRE ,['Past'],,"When it grew late,",291,"Lorsqu'il est devenu tardif,","When it started to get late,"
six hommes immenses entrèrent dans la pièce portant un cercueil.,SIX HOMMES IMMENSE ENTRER DANS PIECE CERCUEIL PORTER,SIX HOMMES IMMENSES PIECE CERCUEIL ENTRER PORTANT ,['Imp']['Pres'],,six tall men came in and brought a coffin.,292,six hommes de grande taille sont entrés et ont apporté un cercueil.,six huge men entered the room carrying a coffin.
"Hi! Hi! Hi! dit le garçon,",GARCON DIRE HI HI HI ,HI HI HI GARCON DIT ,['Past'],,"Then said he, Ha, ha,",293,Et il dit : Ah ! ah !,"Hi! Hi! Hi! said the boy,"
voilà sûrement mon petit cousin qui est mort il y a quelques jours seulement.,VOILA CA SUREMENT MON PETIT COUSIN MORT IL Y A QUELQUES JOURS,SUREMENT PETIT COUSIN JOURS SEULEMENT VOILA MORT AVOIR ,['Past']['Pres']['Past']['Pres'],,"that is certainly my little cousin, who died only a few days ago,",294,"c'est certainement ma petite cousine, décédée il y a quelques jours,",this is probably my little cousin who died only a few days ago.
"Du doigt, il fit signe au cercueil et s'écria:",GARCON POINTER DOIGT CERCUEIL CRIER,DOIGT CERCUEIL ECRIA FAIRE SIGNE ,['Past']['Pres'],,"and he beckoned with his finger, and cried Come,",295,"et il fit signe avec son doigt, et cria Viens,","With his finger, he gestured to the coffin and called out"
"Viens, petit cousin, viens!",VIENS PETIT COUSIN VIENS !,VIENS PETIT COUSIN VIENS ,<unk>,,"little cousin, come.",296,"petite cousine, viens.","Come, little cousin, come!"
Les hommes posèrent la bière sur le sol;,HOMMES POSER CERCUEIL SUR SOL,HOMMES BIERE SOL POSER ,['Pres'],,"They placed the coffin on the ground,",297,"Ils ont placé le cercueil sur le sol,",The men put the beer on the ground;
il s'en approcha et souleva le couvercle.,GARCON S'APPROCHER COUVERCLE SOULEVER,APPROCHA COUVERCLE SOULEVER ,['Past'],,"but he went to it and took the lid off,",298,"mais il s'est approché et a enlevé le couvercle,",he approached it and lifted the lid.
Un mort y était allongé.,MORT ALLONGER DEDANS,MORT ALLONGE ,['Imp']['Past'],,and a dead man lay therein.,299,et un mort y était couché.,A dead man was lying there.
Il lui toucha le visage.,GARCON TOUCHER VISAGE,VISAGE TOUCHER ,,,"He felt his face,",300,"Il se tâta le visage,",He touched her face.
Il était froid comme de la glace.,CORPS FROID COMME GLACE,FROID GLACE ,['Imp'],,but it was cold as ice.,301,mais il était froid comme de la glace.,It was cold as ice.
"Attends, dit-il, je vais te réchauffer un peu.",GARCON DIRE ATTEND MOI TE RECHAUFFER UN PEU,ATTENDS DIT PEU ALLER RECHAUFFER ,['Past']['Pres']['Pres'],,"Stop, said he, I will warm thee a little,",302,"Arrête, dit-il, je vais te réchauffer un peu,","Wait, he said, I'll warm you up a little."
"Il alla près du feu, s'y réchauffa la main et la posa sur la figure du mort.",ALLER A COTE FEU RECHAUFFER MAIN METTRE MAIN SUR VISAGE MORT,PRES FEU ALLER MAIN FIGURE MORT RECHAUFFER ,['Past']['Pres'],,"and went to the fire and warmed his hand and laid it on the dead man's face,",303,"Il s'approcha du feu, réchauffa sa main et la posa sur le visage du mort,","He went to the fire, warmed his hand and put it on the dead man's face."
Mais celui-ci restait tout froid.,MAIS CORPS RESTER FROID,TOUT FROID RESTER ,['Imp'],,but he remained cold.,304,mais il est resté froid.,But this one remained cold.
"Alors il le sortit du cercueil,",ALORS SORTIR CORPS CERCUEIL,ALORS SORTIT CERCUEIL ,<unk>,,"Then he took him out,",305,"Puis il l'a fait sortir,","Then he took him out of the coffin,"
s'assit près du feu et l'installa sur ses genoux en lui frictionnant les bras pour rétablir la circulation du sang.,S'ASSOIR A COTE FEU METTRE CORPS SUR SES GENOUX FRICTIONNER BRAS POUR ESSAYER RETOUR CIRCULATION SANG,PRES FEU GENOUX BRAS CIRCULATION SANG ASSEOIR INSTALLER FRICTIONNANT RETABLIR ,['Pres']['Past']['Pres'],,and sat down by the fire and laid him on his breast and rubbed his arms that the blood might circulate again.,306,"Il s'assit près du feu, l'étendit sur sa poitrine et lui frotta les bras pour que le sang circule à nouveau.","sat down by the fire and put him on his knees, rubbing his arms to restore the blood circulation."
"Comme cela ne servait à rien,",MAIS SERVIR RIEN,NE SERVIR ,['Imp'],,"As this also did no good,",307,"Cela ne sert à rien non plus,","As it was useless,"
il songea tout à coup qu'il suffit d'être deux dans un lit pour avoir chaud.,D'UN COUP PENSER FAUT DEUX DANS LIT POUR CHAUD ,TOUT LIT SONGER COUP SUFFIRE AVOIR ,['Pres']['Pres'],,"he thought to himself When two people lie in bed together, they warm each other,",308,"se dit-il Quand deux personnes se couchent ensemble, elles se réchauffent l'une l'autre,",he suddenly thought that it is enough to be two in a bed to be warm.
"Il porta le cadavre sur le lit,",PORTER CADAVRE SUR LIT,CADAVRE LIT PORTER ,['Pres'],,"and carried him to the bed,",309,"et l'a porté jusqu'au lit,","He carried the corpse to the bed,"
le recouvrit et s'allongea à ses côtés.,COUVERTURE RECOUVRIR S'ALLONGER A COTE,RECOUVRIT COTES ALLONGER ,['Pres'],,covered him over and lay down by him.,310,l'a recouvert et s'est allongé à ses côtés.,covered him and lay down beside him.
"Au bout d'un certain temps,",APRES QUELQUES TEMPS,BOUT CERTAIN TEMPS ,<unk>,,After a short time,311,Après un court laps de temps,"After a while,"
le mort se réchauffa et commença à bouger.,MORT RECHAUFFER COMMENCER BOUGER,MORT BOUGER RECHAUFFER COMMENCA ,['Pres']['Past'],,"the dead man became warm too, and began to move",312,le mort s'est réchauffé lui aussi et a commencé à bouger,the dead man warmed up and started to move.
"Tu vois, petit cousin, dit le jeune homme,",JEUNE HOMME DIRE TOI VOIR PETIT COUSIN,VOIR PETIT COUSIN JEUNE HOMME DIRE ,['Pres']['Pres'],,"Then said the youth, See, little cousin, ",313,"Le jeune homme dit : Vois, petit cousin,","You see, little cousin, said the young man,"
ne t'ai-je pas bien réchauffé?,MOI REUSSI BIEN TE RECHAUFFER ?,NE PAS BIEN RECHAUFFE ,['Pres'],,have I not warmed thee?,314,ne t'ai-je pas réchauffé ?,haven't I warmed you up?
"Mais le mort, alors, se leva et s'écria:",MAIS MORT SE LEVER CRIER,MORT ALORS ECRIA LEVER ,['Imp'],,"The dead man, however, got up and cried, ",315,"Le mort, lui, s'est levé et a pleuré,",But then the dead man stood up and cried out
"Maintenant, je vais t'étrangler!",MAINTENANT MOI T'ETRANGLER,MAINTENANT ALLER ETRANGLER ,['Pres'],,Now will I strangle thee.,316,Je vais t'étrangler.,Now I'm going to strangle you!
"De quoi! dit le garçon, c'est comme ça que tu me remercies?",GARCON DIRE QUOI ? COMME CA TOI ME REMERCIER ?,GARCON DIT TOI REMERCIER ,['Past']['Pres']['Imp'],,"What! said he, is that the way thou thankest me?",317,"Quoi ! dit-il, c'est ainsi que tu me remercies ?","What! said the boy, is that how you thank me?"
Retourne au cercueil!,RETOURNE DANS CERCUEIL,RETOURNE CERCUEIL ,<unk>,,"Thou shalt at once go into thy coffin again,",318,"Tu retourneras immédiatement dans ton cercueil,",Go back to the coffin!
"Il le ceintura, et le jeta dans la bière en refermant le couvercle.",ATTRAPER PAR TAILLE JETER DANS CERCUEIL REFEMER COUVERCLE,CEINTURER JETA BIERE COUVERCLE REFERMANT ,['Fut']['Pres'],,"and he took him up, threw him into it, and shut the lid.",319,"Il l'enleva, le jeta dedans et referma le couvercle.","He belted him, and threw him into the beer, closing the lid."
Les six hommes arrivèrent alors et l'emportèrent.,SIX HOMMES ARRIVER L'EMPORTER,SIX HOMMES ALORS ARRIVER EMPORTER ,['Imp']['Past'],,Then came the six men and carried him away again.,320,Les six hommes arrivèrent et l'emportèrent à nouveau.,The six men arrived and took him away.
"Je ne réussis pas à frissonner, dit-il.",GARCON DIRE MOI PAS REUSSIR A FRISSONNER,NE PAS REUSSIR FRISSONNER DIRE ,['Fut']['Pres'],,"I cannot manage to shudder, said he.",321,"Je n'arrive pas à frémir, dit-il.","I don't manage to shiver, he says."
Ce n'est décidément pas ici que je l'apprendrai.,PFFF PAS COMMENT CA MOI APPRENDRE,DECIDEMENT PAS ICI APPRENDRAI ,['Pres'],,I shall never learn it here as long as I live.,322,Je ne l'apprendrai jamais ici tant que je vivrai.,It is definitely not here that I will learn it.
À ce moment précis entra un homme plus grand que tous les autres et qui avait une mine effrayante.,CE MOMENT PRECIS HOMME PLUS GRAND QUE LES AUTRES ENTRER LUI VISAGE EFFRAYANT,MOMENT PRECIS HOMME PLUS GRAND TOUS AUTRES MINE EFFRAYANTE ENTRER AVOIR ,['Past']['Imp'],,"Then a man entered who was taller than all others, and looked terrible.",323,"C'est alors qu'entre un homme plus grand que tous les autres, à l'allure terrible.","At that very moment a man entered, taller than all the others and with a frightening look on his face."
Il était vieux et portait une longue barbe blanche.,CET HOMME VIEUX AVOIR LONGUE BARBE BLANCHE,VIEUX LONGUE BARBE BLANCHE PORTER ,['Imp']['Imp'],,"He was old, however, and had a long white beard.",324,Il était cependant âgé et portait une longue barbe blanche.,He was old and had a long white beard.
"Pauvre diable, lui dit-il,",VIEUX HOMME DIRE PAUVRE DIABLE,PAUVRE DIABLE DIRE ,['Pres']['Pres'],,"Thou wretch, cried he, ",325,"Misérable, s'écria-t-il,","Poor devil, he said,"
tu ne tarderas pas à savoir ce que c'est que de frissonner:,TOI BIENTOT SAVOIR C'EST QUOI PEUR,NE TARDERAS PAS QUE SAVOIR ETRE FRISSONNER ,['Pres'],,"thou shalt soon learn what it is to shudder,",326,"tu apprendras bientôt ce que c'est que de frissonner,",you'll soon know what it's like to shiver
tu vas mourir!,TOI MOURIR !,TOI MOURIR ,,,for thou shalt die.,327,car tu mourras.,you will die!
Pas si vite! répondit le garçon.,GARCON REPONDRE ATTENDRE,PAS VITE GARCON REPONDRE ,['Pres'],,"Not so fast, replied the youth. ",328,"Pas si vite, répond le jeune homme.",Not so fast! said the boy.
"Pour que je meure,",POUR MOI MOURIR ,MOURIR ,['Pres'],,"If I am to die,",329,"Si je dois mourir,","For me to die,"
il faudrait d'abord que vous me teniez.,D'ABORD FAUT ME TENIR,ABORD FALLOIR TENIR ,['Imp']['Pres'],,I shall have to have a say in it.,330,Je devrai avoir mon mot à dire.,you would have to hold me first.
Je finirai bien par t'avoir!,VIEUX HOMME MONSTRUEUX DIRE,BIEN FINIR AVOIR ,['Fut'],,"I will soon seize thee,",331,"Je vais bientôt m'emparer de toi,",I'll get you eventually!
dit le monstrueux bonhomme.,MOI T'ATTRAPER UN JOUR,MONSTRUEUX BONHOMME DIT ,['Past'],,said the fiend.,332,dit le démon.,said the monstrous man.
"Tout doux, tout doux! ne te gonfle pas comme ça!",GARCON DIRE CALME CALME T'ENERVER PAS COMME CA,DOUX TOUT DOUX NE PAS GONFLE ,['Pres']['Pres'],,"Softly, softly, do not talk so big.",333,"Doucement, doucement, ne parlez pas si fort.","Easy, easy, easy! Don't puff yourself up like that!"
je suis aussi fort que toi.,MOI AUSSI FORT QUE TOI,AUSSI FORT ,['Pres'],,"I am as strong as thou art,",334,"Je suis aussi fort que toi,",I am as strong as you.
Et même bien plus fort!,MEME PLUS FORT QUE TOI,MEME BIEN PLUS FORT ,<unk>,,and perhaps even stronger.,335,et peut-être même plus fort.,And even stronger!
"C'est ce qu'on verra, dit le vieux.",VIEUX DIRE TOI VOIR,VIEUX DIRE ,['Pres']['Pres'],,"We shall see, said the old man.",336,"Nous verrons bien, dit le vieil homme.","We'll see about that, said the old man."
"Si tu es plus fort que moi, je te laisserai partir.",SI TOI PLUS FORT QUE MOI ALORS MOI TE LAISSER PARTIR,TOI PLUS FORT TE LAISSER PARTIR ,['Pres']['Imp'],,"If thou art stronger, I will let thee go come, ",337,"Si tu es plus fort, je te laisserai partir,","If you are stronger than me, I will let you go."
"Viens, essayons!",VIENS ESSAYER,VIENS ESSAYONS ,<unk>,,we will try.,338,nous essaierons.,"Come on, let's try it!"
"Il le conduisit par un sombre passage dans une forge,",AMENER PASSAGE SOMBRE DANS ATELIER FORGERONS,CONDUISIT SOMBRE PASSAGE FORGE ,<unk>,,"Then he led him by dark passages to a smith's forge,",339,"Puis il le conduisit par des passages obscurs jusqu'à la forge d'un forgeron,","He led him through a dark passage into a forge,"
"prit une hache et d'un seul coup, enfonça une enclume dans le sol.",VIEUX MONSIEUR PRENDRE HACHE D'UN COUP ENFONCER ENCLUME DANS SOL,HACHE SEUL COUP PRIT ENCLUME SOL ENFONCER ,['Past']['Pres'],,"took an axe, and with one blow struck an anvil into the ground.",340,"prit une hache et, d'un seul coup, enfonça une enclume dans le sol.","took an axe and with one blow, drove an anvil into the ground."
"Je ferai mieux, dit le jeune homme en s'approchant d'une autre enclume.",JEUNE DIRE MOI FAIRE MIEUX LUI S'APPROCHER AUTRE ENCLUME,MIEUX FAIRE JEUNE HOMME AUTRE ENCLUME DIRE APPROCHANT ,['Pres']['Pres']['Pres'],,"I can do better than that, said the youth, and went to the other anvil.",341,"Je peux faire mieux que cela, dit le jeune homme, et il se dirige vers l'autre enclume.","I'll do better, said the young man as he approached another anvil."
"Le vieux se plaça à côté de lui,",VIEUX METTRE A COTE LUI,VIEUX COTE PLACER ,['Pres'],,"The old man placed himself near and wanted to look on,",342,"Le vieil homme s'est placé à proximité et a voulu regarder,","The old man stood next to him,"
laissant pendre sa barbe blanche.,BARBE BLANCHE PENDRE,BARBE BLANCHE LAISSANT PENDRE ,['Pres'],,and his white beard hung down.,343,et sa barbe blanche pendait.,letting his white beard hang down.
"Le garçon prit la hache,",GARCON PRENDRE HACHE ,GARCON HACHE PRENDRE ,['Pres'],,"Then the youth seized the axe,",344,"Le jeune homme s'empare alors de la hache,","The boy took the axe,"
fendit l'enclume d'un seul coup et y coinça la barbe du vieux.,ENCLUME FENDRE D'UN COUP BARBE VIEUX COINCER DEDANS,ENCLUME SEUL COUP BARBE VIEUX FENDRE COINCER ,['Past']['Pres'],,"split the anvil with one blow, and struck the old man's beard in with it.",345,"fendit l'enclume d'un seul coup, et frappa la barbe du vieil homme avec.",split the anvil with one blow and stuck the old man's beard in it.
"Et voilà! je te tiens! dit-il, à toi de mourir maintenant!",JEUNE HOMME DIRE VOILA TOI PIEGER MAITENANT TOI MOURIR,TIENS VOILA TE DIT TOI MAINTENANT MOURIR ,['Pres']['Pres']['Past'],,"Now I have thee, said the youth. Now it is thou who will have to die.",346,"Maintenant je te tiens, dit le jeune homme. Maintenant, c'est toi qui vas devoir mourir.","There you go! I've got you! he said, now it's your turn to die!"
Il saisit une barre de fer et se mit à rouer de coups le vieux jusqu'à ce que celui-ci éclatât en lamentations et le suppliât de s'arrêter en lui promettant mille trésors.,PRENDRE BARRE FER TAPER TAPER TAPER VIEUX JUSQU’A MONSIEUR PLEURER SUPPLIER ARRETER PROMETTRE MILLES TRESORS,BARRE FER COUPS VIEUX LAMENTATIONS SUPPLIAT MILLE TRESORS SAISIR METTRE ROUER ECLATER ARRETER PROMETTANT ,['Pres']['Past']['Pres']['Pres'],,"Then he seized an iron bar and beat the old man till he moaned and entreated him to stop, and he would give him great riches.",347,"Il saisit alors une barre de fer et bat le vieil homme jusqu'à ce qu'il gémisse et le supplie d'arrêter, car il lui donnerait de grandes richesses.","He grabbed an iron bar and began to beat the old man until the latter burst into lamentations and begged him to stop, promising him a thousand treasures."
"Le jeune homme débloqua la hache et libéra le vieux qui le reconduisit au château et lui montra, dans une cave, trois caisses pleines d'or.",JEUNE HOMME DEBLOQUER HACHE LIBERER VIEUX RAMENER CHATEAU MONTRER DANS CAVE TROIS CAISSE DEDANS PLEIN OR,JEUNE HOMME HACHE LIBERA VIEUX RECONDUISIT CHATEAU DEBLOQUA MONTRER CAVE TROIS CAISSES PLEINES OR ,['Past']['Past'],,"The old man led him back into the castle, and in a cellar showed him three chests full of gold.",348,"Le vieil homme le ramena dans le château et, dans une cave, lui montra trois coffres remplis d'or.","The young man unlocked the axe and freed the old man, who led him back to the castle and showed him three boxes full of gold in a cellar."
"Il y en a une pour les pauvres,",VIEUX MONSIEUR DIRE UNE CAISSE POUR PAUVRE,PAUVRES AVOIR ,['Pres'],,"Of these, said he, one part is for the poor,",349,"Une partie de ces fonds est destinée aux pauvres,","There is one for the poor,"
"une pour le roi et la troisième sera pour toi, lui dit-il.",UNE CAISSE POUR ROI TROISIEME CAISSE POUR TOI,ROI TROISIEME TOI DIRE ,['Fut']['Pres'],,"the other for the king, the third is thine.",350,"l'autre pour le roi, le troisième est à toi.","one for the king and the third will be for you, he said."
"Sur quoi, une heure sonna et le méchant esprit disparut.",MEME MOMENT UNE HEURE SONNER MECHANT ESPRIT DISPARAITRE,HEURE SONNA MECHANT ESPRIT DISPARUT ,<unk>,,"In the meantime it struck twelve, and the spirit disappeared;",351,"Entre-temps, il a sonné douze heures et l'esprit a disparu ;","With that, one o'clock struck and the evil spirit disappeared."
Le garçon se trouvait au milieu d'une profonde obscurité.,GARCON SEUL MILIEU NOIR PROFOND,GARCON MILIEU PROFONDE OBSCURITE TROUVER ,['Imp'],,"the youth, therefore, was left in darkness.",352,le jeune est donc resté dans l'obscurité.,The boy was in the middle of a deep darkness.
"Il faudra bien que je m'en sorte, dit-il.",GARCON DIRE IL FAUT MOI SORTIR,BIEN SORTE FALLOIR DIRE ,['Fut']['Pres'],,"I shall still be able to find my way out, said he,",353,"Je pourrai toujours trouver la sortie, dit-il,","I'll have to get out of it, he says."
"Il tâtonna autour de lui,",TATONNER AUTOUR LUI,AUTOUR TATONNER ,['Past'],,"and felt about,",354,"et s'est sentie à l'aise,","He groped around,"
retrouva le chemin de sa chambre et s'endormit auprès de son feu.,RETROUVER CHEMIN RETOUR SA CHAMBRE S'ENDORMIR A COTE SON FEU,CHEMIN CHAMBRE AUPRES FEU RETROUVER ENDORMIR ,['Past'],,"found the way into the room, and slept there by his fire.",355,Il a trouvé le chemin de la chambre et s'est endormi près du feu.,found his way back to his room and fell asleep by his fire.
"Au matin, le roi arriva et dit:",MATIN ROI ARRIVER DIRE ,MATIN ROI ARRIVER DIT ,['Pres']['Past'],,Next morning the King came and said,356,"Le lendemain matin, le roi vint et dit","In the morning, the king arrived and said"
"Alors, as-tu appris à frissonner?",ALORS TOI APPRENDRE PEUR ?,ALORS AS APPRIS FRISSONNER ,['Pres']['Past'],,Now thou must have learnt what shuddering is?,357,Tu as dû apprendre ce qu'est un tremblement ?,"So, have you learned to shiver?"
"Non, répondit le garçon, je ne sais toujours pas.",GARCON REPONDRE NON TOUJOURS PAS,NON GARCON REPONDRE NE TOUJOURS PAS SAVOIR ,['Pres']['Pres'],,"No, he answered; what can it be?",358,"Non, a-t-il répondu, qu'est-ce que cela peut être ?","No, said the boy, I still don't know."
J'ai vu mon cousin mort et un homme barbu est venu qui m'a montré beaucoup d'or.,MOI VOIR MON COUSIN MORT AUSSI HOMME BARBU VENIR ME MONTRER BEAUCOUP OR,COUSIN MORT HOMME BARBU BEAUCOUP OR VU VENU MONTRE ,['Pres']['Past']['Pres']['Past']['Pres']['Past'],,"My dead cousin was here, and a bearded man came and showed me a great deal of money down below,",359,"Mon cousin décédé était ici, et un homme barbu est venu me montrer une grosse somme d'argent en bas,",I saw my dead cousin and a bearded man came who showed me a lot of gold.
Mais personne ne m'a dit ce que signifie frissonner.,MAIS PERSONNE ME DIRE C'EST QUOI FRISSONNER,PERSONNE NE DIT SIGNIFIER FRISSONNER ,['Pres']['Past']['Pres'],,but no one told me what it was to shudder.,360,mais personne ne m'a dit ce que c'était que de trembler.,But nobody told me what it means to shiver.
Le roi dit alors:,ROI DIRE,ROI ALORS DIRE ,['Pres'],,"Then, said the King,",361,"Alors, dit le roi,",The king then said
Tu as libéré le château de ses fantômes et tu épouseras ma fille.,TOI LIBERER CHATEAU FANTOMES TOI EPOUSER MA FILLE,CHATEAU FANTOMES TOI EPOUSERAS FILLE LIBERE ,['Past'],,"thou hast delivered the castle, and shalt marry my daughter.",362,"tu as délivré le château, et tu épouseras ma fille.",You have freed the castle from its ghosts and you will marry my daughter.
"Bonne chose! répondit-il, mais je ne sais toujours pas frissonner.",GARCON REPONDRE BONNE CHOSE MAIS MOI TOUJOURS PAS SAVOIR FRISSONNER,BONNE CHOSE REPONDIT NE TOUJOURS PAS SAVOIR FRISSONNER ,['Pres'],,"That is all very well, said he, but still I do not know what it is to shudder.",363,"C'est très bien, dit-il, mais je ne sais pas ce que c'est que de trembler.","Good thing! he replied, but I still can't shiver."
On alla chercher l'or et les noces furent célébrées.,TOUT LE MONDE ALLER CHERCHER OR NOCE FETER,OR NOCES ALLER CHERCHER CELEBREES ,['Past']['Past']['Past'],,Then the gold was brought up and the wedding celebrated;,364,L'or fut ensuite apporté et les noces célébrées ;,The gold was collected and the wedding was celebrated.
Mais le jeune roi continuait à dire:,JEUNE ROI CONTINUER DIRE,JEUNE ROI CONTINUER DIRE ,['Imp'],,"but howsoever much the young king loved his wife, and however happy he was, he still said always",365,"Mais le jeune roi avait beau aimer sa femme et être heureux, il disait toujours",But the young king continued to say
"Si seulement j'avais peur,",SI MOI PEUR,SEULEMENT PEUR AVOIR ,['Pres'],,If I could but shudder,366,Si je ne pouvais que frissonner,"If only I were afraid,"
si seulement je pouvais frissonner!,SI MOI POUVOIR FRISSONNER,SEULEMENT POUVOIR FRISSONNER ,['Pres'],,If I could but shudder.,367,Si je ne pouvais que frissonner.,if only I could shiver!
La reine finit par en être contrariée.,REINE MARRE,REINE FINIT CONTRARIEE ,['Past']['Past'],,And at last she was angry at this.,368,"Enfin, elle s'est mise en colère.",The queen ends up being upset about it.
Sa camériste dit: Je vais l'aider à frissonner!,SERVEUSE DE REINE DIRE MOI L'AIDER FRISSONNER,CAMERISTE DIT ALLER AIDER FRISSONNER ,['Past']['Pres'],,"Her waiting-maid said, I will find a cure for him;",369,"Sa serveuse lui dit : ""Je vais trouver un remède pour lui ;",Her maid says :  I'll help her shiver!
Je vais l'aider à frissonner!,MOI L'AIDER FRISSONNER,ALLER AIDER FRISSONNER ,['Pres'],,he shall soon learn what it is to shudder.,370,il apprendra bientôt ce que c'est que de trembler.,I'm going to help him shiver!
Elle se rendit sur les bords du ruisseau qui coulait dans le jardin et se fit donner un plein seau de goujons.,ELLE ALLER RUISSEAU DANS JARDIN BORD REMPLIR SEAU POISSON,BORDS RUISSEAU JARDIN PLEIN SEAU GOUJONS RENDRE COULER FAIRE DONNER ,['Past']['Imp']['Past'],,"She went out to the stream which flowed through the garden, and had a whole bucketful of gudgeons brought to her.",371,Elle se rendit au ruisseau qui coulait dans le jardin et se fit apporter un seau entier de goujons.,She went to the banks of the stream that ran through the garden and got a full bucket of goujons.
"Durant la nuit, alors que son époux dormait,",PENDANT NUIT SON MARI DORMIR,NUIT ALORS EPOUX DORMIR ,['Imp'],,"At night when the young king was sleeping,",372,"La nuit, alors que le jeune roi dormait,","During the night, while her husband was sleeping,"
"la princesse retira les couvertures et versa sur lui l'eau et les goujons,",PRINCESSE ENLEVER COUVERTURE VERSER EAU POISSON,PRINCESSE COUVERTURES VERSA EAU GOUJONS RETIRER ,['Fut'],,"his wife was to draw the clothes off him and empty the bucketful of cold water with the gudgeons in it over him,",373,"sa femme devait lui retirer ses vêtements et vider sur lui le seau d'eau froide contenant les goujons,","the princess removed the blankets and poured water and dowels on him,"
si bien que les petits poissons frétillaient tout autour de lui.,PETIT POISSON FRETILLER SUR LUI,BIEN PETITS POISSONS TOUT AUTOUR FRETILLER ,['Pres'],,so that the little fishes would sprawl about him.,374,de sorte que les petits poissons s'étalent autour de lui.,so that the little fish were wriggling all around him.
Il s'éveilla et cria:,JEUNE HOMME SE REVEILLER CRIER,CRIA EVEILLER ,['Past'],,"When this was done, he woke up and cried",375,"Lorsque cela a été fait, il s'est réveillé et a pleuré",He woke up and shouted
"Ah! comme je frissonne, chère femme!",AH ! MOI PEUR MA FEMME !,AH FRISSONNE CHERE FEMME ,['Pres'],,"Oh, what makes me shudder so? What makes me shudder so, dear wife?",376,"Oh, qu'est-ce qui me fait trembler ainsi ? Qu'est-ce qui me fait trembler ainsi, chère femme ?","Ah, how I shiver, dear woman!"
"Ah! Oui, maintenant je sais ce que c'est que de frissonner.",AH ! OUI MAINTENANT MOI SAVOIR C'EST QUOI FRISSONNER !,AH OUI MAINTENANT QUE SAVOIR ETRE FRISSONNER ,['Pres']['Pres'],,Ah! now I know what it is to shudder!,377,Ah ! maintenant je sais ce que c'est que de frissonner !,"Ah, yes, now I know what it is to shiver."
